timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
13259,626,12.274,21,2.61,,
13274,627,11.059,15,2.61,,
13303,628,24.426,29,2.61,,
13330,629,32.147,27,2.62,,
13400,630,114.096,70,2.63,,
13431,631,17.264,31,2.63,,
13457,632,9.818,26,2.64,,
13475,633,16.973,18,2.64,,
13510,634,11.276,35,2.65,,
13528,635,15.246,18,2.65,,
13548,636,16.678,20,2.65,,
13567,637,18.526,19,2.66,,
13586,638,14.576,19,2.66,,
13607,639,20.796,21,2.66,,
13646,640,42.378,39,2.67,,
13676,641,30.079,30,2.67,,
13702,642,10.865,26,2.68,,
13716,643,6.541,14,2.68,,
13731,644,7.385,15,2.68,,
13746,645,12.999,15,2.68,,
13762,646,13.528,16,2.69,,
13812,647,43.873,50,2.69,,
13826,648,12.075,14,2.7,,
13845,649,11.216,19,2.7,,
13858,650,8.566,13,2.7,,
13880,651,12.753,22,2.7,,
13900,652,18.245,20,2.71,,
13929,653,20.466,29,2.71,,
13961,654,28.733,32,2.72,,
14001,655,45.908,40,2.72,,
14012,656,7.002,11,2.72,,
14027,657,8.601,15,2.73,,
14049,658,19.383,22,2.73,,
14099,659,51.975,50,2.74,,
14113,660,7.507,14,2.75,,
14127,661,10.395,14,2.75,,
14145,662,10.918,18,2.75,,
14160,663,9.832,15,2.76,,
14194,664,43.765,34,2.76,,
14223,665,40.74,29,2.77,,
14247,666,16.645,24,2.77,,
14265,667,12.337,18,2.77,,
14281,668,15.19,16,2.78,,
14304,669,17.253,23,2.78,,
14325,670,12.968,21,2.78,,
14342,671,12.266,17,2.79,,
14359,672,17.453,17,2.79,,
14378,673,15.689,19,2.79,,
14425,674,42.564,47,2.8,,
14460,675,16.329,35,2.8,,
14476,676,3.623,16,2.81,,
14495,677,10.43,19,2.81,,
14526,678,31.049,31,2.81,,
14542,679,12.669,16,2.82,,
14572,680,31.875,30,2.82,,
14608,681,28.707,36,2.83,,
14626,682,14.874,18,2.83,,
14673,683,43.854,47,2.84,,
14688,684,10.174,15,2.84,,
14716,685,13.51,28,2.84,,
14746,686,14.292,30,2.85,,
14756,687,5.672,10,2.85,,
14773,688,9.549,17,2.85,,
14794,689,14.996,21,2.86,,
14837,690,32.578,43,2.86,,
14864,691,31.065,27,2.87,,
14880,692,11.428,16,2.87,,
14915,693,14.217,35,2.88,,
14931,694,14.895,16,2.88,,
14951,695,10.117,20,2.88,,
14966,696,10.851,15,2.88,,
14994,697,24.972,28,2.89,,
15023,698,22.865,29,2.89,,
15043,699,14.391,20,2.9,,
15089,700,61.738,46,2.9,,
15121,701,15.305,32,2.91,,
15185,702,68.708,64,2.92,,
15199,703,11.166,14,2.92,,
15210,704,7.365,11,2.92,,
15240,705,12.91,30,2.93,,
15254,706,9.297,14,2.93,,
15310,707,47.126,56,2.94,,
15328,708,9.799,18,2.94,,
15344,709,9.233,16,2.94,,
15355,710,6.582,11,2.95,,
15381,711,9.407,26,2.95,,
15403,712,17.303,22,2.95,,
15418,713,6.481,15,2.95,,
15435,714,10.683,17,2.96,,
15449,715,7.664,14,2.96,,
15475,716,25.422,26,2.96,,
15497,717,10.151,22,2.97,,
15514,718,12.19,17,2.97,,
15535,719,15.144,21,2.97,,
15585,720,44.355,50,2.98,,
15600,721,13.294,15,2.98,,
15626,722,8.563,26,2.99,,
15647,723,18.684,21,2.99,,
15662,724,10.796,15,2.99,,
15678,725,11.713,16,2.99,,
15721,726,35.008,43,3.0,,
15740,727,17.55,19,3.0,,
15770,728,7.775,30,3.01,,
15799,729,19.639,29,3.01,,
15811,730,10.092,12,3.01,,
15827,731,10.245,16,3.02,,
15852,732,11.454,25,3.02,,
15884,733,29.627,32,3.02,,
15919,734,17.015,35,3.03,,
15946,735,9.743,27,3.03,,
15959,736,9.748,13,3.04,,
15976,737,6.491,17,3.04,,
15997,738,22.054,21,3.04,,
16015,739,13.541,18,3.04,,
16033,740,10.944,18,3.05,,
16068,741,12.384,35,3.05,,
16087,742,9.831,19,3.05,,
16118,743,19.54,31,3.06,,
16127,744,4.395,9,3.06,,
16147,745,14.956,20,3.06,,
16171,746,16.457,24,3.07,,
16180,747,5.176,9,3.07,,
16191,748,8.026,11,3.07,,
16215,749,18.088,24,3.07,,
16226,750,6.061,11,3.08,,
16245,751,11.15,19,3.08,,
16258,752,9.968,13,3.08,,
16288,753,24.885,30,3.09,,
16302,754,11.949,14,3.09,,
16329,755,31.708,27,3.09,,
16345,756,13.148,16,3.09,,
16359,757,12.685,14,3.1,,
16376,758,10.056,17,3.1,,
16386,759,6.302,10,3.1,,
16407,760,16.133,21,3.1,,
16442,761,7.957,35,3.11,,
16473,762,21.45,31,3.11,,
16495,763,8.76,22,3.12,,
16511,764,8.807,16,3.12,,
16535,765,16.091,24,3.12,,
16550,766,11.812,15,3.13,,
16566,767,14.838,16,3.13,,
16577,768,7.42,11,3.13,,
16596,769,16.67,19,3.13,,
16614,770,11.967,18,3.14,,
16634,771,20.159,20,3.14,,
16653,772,12.287,19,3.14,,
16674,773,15.506,21,3.15,,
16690,774,8.281,16,3.15,,
16702,775,8.919,12,3.15,,
16740,776,22.839,38,3.16,,
16763,777,16.72,23,3.16,,
16772,778,4.766,9,3.16,,
16795,779,5.116,23,3.16,,
16820,780,22.549,25,3.17,,
16833,781,5.952,13,3.17,,
16852,782,12.014,19,3.17,,
16868,783,12.912,16,3.18,,
16881,784,8.236,13,3.18,,
16915,785,16.363,34,3.18,,
16934,786,9.049,19,3.19,,
16953,787,13.139,19,3.19,,
16965,788,6.38,12,3.19,,
16984,789,13.937,19,3.19,,
17005,790,9.022,21,3.2,,
17035,791,9.245,30,3.2,,
17065,792,41.462,30,3.21,,
17084,793,13.281,19,3.22,,
17106,794,20.101,22,3.22,,
17144,795,28.595,38,3.23,,
17156,796,7.081,12,3.24,,
17174,797,14.497,18,3.24,,
17190,798,12.556,16,3.24,,
17207,799,8.855,17,3.24,,
17221,800,10.701,14,3.25,,
17244,801,9.822,23,3.25,,
17256,802,7.276,12,3.25,,
17280,803,10.423,24,3.25,,
17300,804,19.844,20,3.26,,
17329,805,26.523,29,3.28,,
17339,806,7.722,10,3.28,,
17364,807,27.522,25,3.29,,
17391,808,32.083,27,3.29,,
17416,809,30.683,25,3.3,,
17442,810,16.435,26,3.3,,
17475,811,37.5,33,3.31,,
17500,812,14.569,25,3.32,,
17528,813,22.146,28,3.32,,
17543,814,10.775,15,3.33,,
