timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
47222,455,486.05,264,636.65,34.758241,-110.96002,-0.00222,0.041804
47455,456,406.955,233,639.82,36.188757,-111.041505,-0.001116,0.042088
47766,457,520.632,311,644.57,35.09513,-111.220018,-0.002229,0.042567
47914,458,273.235,148,646.56,33.807251,-111.408245,-0.002078,0.042883
48063,459,268.831,149,648.7,35.315585,-111.137326,0.002673,0.042566
48317,460,486.153,254,652.88,34.357555,-111.303278,4.1e-05,0.042623
48503,461,305.963,186,655.79,34.33888,-111.291236,0.000516,0.042425
48721,462,394.553,218,658.96,33.288257,-111.661308,0.004955,0.041603
49108,463,562.046,387,665.0,33.689336,-111.403172,-0.001053,0.041849
49304,464,409.627,196,667.98,33.461928,-111.287728,0.001241,0.041735
49470,465,267.312,166,670.67,33.102042,-111.425291,0.003873,0.041176
49704,466,452.838,234,674.17,32.876509,-111.777103,0.000908,0.040925
49851,467,239.817,147,676.2,32.710934,-111.771125,0.000594,0.040949
50025,468,341.607,174,681.13,31.977457,-111.641906,-0.003366,0.041338
50240,469,389.822,215,684.24,31.671861,-111.833889,-0.001523,0.041674
50449,470,314.798,209,687.23,33.034238,-111.756076,0.000217,0.041636
50632,471,369.052,183,689.84,32.019692,-111.82553,0.002241,0.041398
50800,472,293.88,168,692.2,31.605157,-112.16614,0.000853,0.041319
50962,473,278.977,162,694.54,31.780143,-112.15609,0.000385,0.041135
51277,474,511.957,315,699.23,31.156497,-112.092218,-0.001956,0.041598
51526,475,409.491,249,702.94,30.618571,-112.127443,0.000932,0.041504
51759,476,416.279,233,706.3,30.993845,-112.143946,-0.000149,0.04157
51906,477,222.808,147,708.28,31.39307,-112.059585,0.004221,0.040995
52114,478,371.704,208,710.96,30.573559,-112.315386,0.008008,0.039759
52563,479,817.045,449,716.43,29.835532,-112.442061,-0.000262,0.039791
52786,480,388.049,223,719.38,29.452519,-112.828141,0.000269,0.039719
53063,481,464.941,277,723.07,29.250884,-112.615169,-0.000568,0.039823
53237,482,309.757,174,725.39,28.236651,-112.73289,-0.001144,0.039942
53403,483,56.842,166,727.6,29.064262,-112.617999,-0.000778,0.040196
53592,484,362.607,189,730.23,29.016003,-112.941936,-0.000634,0.040219
53791,485,281.531,199,732.64,28.727801,-112.54457,-0.00197,0.040612
54072,486,504.715,281,736.05,28.723429,-112.956764,-0.002474,0.041153
54287,487,319.113,215,739.1,28.14303,-112.89879,-0.00036,0.041164
54486,488,357.705,199,742.13,28.507701,-112.879796,0.002988,0.040695
